100 100
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
0 6.11983e-08 1.25454e-07 1.95907e-07 2.75853e-07 3.68832e-07 4.78692e-07 6.09667e-07 7.66441e-07 9.54203e-07 1.1787e-06 1.44625e-06 1.76381e-06 2.13892e-06 2.57973e-06 3.09492e-06 3.69365e-06 4.38546e-06 5.1801e-06 6.08743e-06 7.11713e-06 8.27854e-06 9.58036e-06 1.10303e-05 1.2635e-05 1.43993e-05 1.63261e-05 1.84164e-05 2.06683e-05 2.30771e-05 2.5635e-05 2.83311e-05 3.11507e-05 3.40759e-05 3.70854e-05 4.01543e-05 4.32549e-05 4.63566e-05 4.94268e-05 5.24307e-05 5.53327e-05 5.80966e-05 6.06865e-05 6.30674e-05 6.52064e-05 6.70729e-05 6.86398e-05 6.98837e-05 7.0786e-05 7.1333e-05 7.15163e-05 7.1333e-05 7.0786e-05 6.98837e-05 6.86398e-05 6.70729e-05 6.52064e-05 6.30674e-05 6.06865e-05 5.80966e-05 5.53327e-05 5.24307e-05 4.94268e-05 4.63566e-05 4.32549e-05 4.01543e-05 3.70854e-05 3.40759e-05 3.11507e-05 2.83311e-05 2.5635e-05 2.30771e-05 2.06683e-05 1.84164e-05 1.63261e-05 1.43992e-05 1.26349e-05 1.10302e-05 9.58022e-06 8.27835e-06 7.11686e-06 6.08705e-06 5.17959e-06 4.38474e-06 3.69267e-06 3.09358e-06 2.5779e-06 2.13645e-06 1.76049e-06 1.4418e-06 1.17277e-06 9.46362e-07 7.56111e-07 5.96131e-07 4.6105e-07 3.45961e-07 2.46363e-07 1.58086e-07 7.72137e-08 0
0 1.25454e-07 2.57176e-07 4.01598e-07 5.65482e-07 7.56075e-07 9.8127e-07 1.24974e-06 1.5711e-06 1.95596e-06 2.41611e-06 2.96451e-06 3.61541e-06 4.38426e-06 5.28775e-06 6.34368e-06 7.57084e-06 8.98874e-06 1.06174e-05 1.2477e-05 1.45874e-05 1.69677e-05 1.96357e-05 2.26074e-05 2.58961e-05 2.95118e-05 3.34608e-05 3.77446e-05 4.23595e-05 4.72961e-05 5.25382e-05 5.80633e-05 6.38417e-05 6.98365e-05 7.60038e-05 8.22929e-05 8.8647e-05 9.50034e-05 0.000101295 0.000107451 0.000113398 0.000119062 0.000124369 0.000129248 0.000133632 0.000137457 0.000140667 0.000143217 0.000145066 0.000146187 0.000146562 0.000146187 0.000145066 0.000143217 0.000140667 0.000137457 0.000133632 0.000129248 0.000124369 0.000119062 0.000113398 0.000107451 0.000101295 9.50034e-05 8.8647e-05 8.22929e-05 7.60038e-05 6.98365e-05 6.38417e-05 5.80633e-05 5.25382e-05 4.7296e-05 4.23595e-05 3.77446e-05 3.34607e-05 2.95117e-05 2.58959e-05 2.26072e-05 1.96354e-05 1.69673e-05 1.45868e-05 1.24762e-05 1.06163e-05 8.98727e-06 7.56882e-06 6.34093e-06 5.28401e-06 4.3792e-06 3.6086e-06 2.9554e-06 2.40397e-06 1.93988e-06 1.54992e-06 1.22199e-06 9.45102e-07 7.09188e-07 5.05025e-07 3.24066e-07 1.58283e-07 0
0 1.95907e-07 4.01598e-07 6.27118e-07 8.83022e-07 1.18063e-06 1.53225e-06 1.95144e-06 2.45318e-06 3.05408e-06 3.77249e-06 4.6287e-06 5.64488e-06 6.8452e-06 8.2557e-06 9.90417e-06 1.18199e-05 1.40334e-05 1.65758e-05 1.94787e-05 2.27731e-05 2.64887e-05 3.06535e-05 3.52921e-05 4.04255e-05 4.60694e-05 5.22334e-05 5.892e-05 6.61233e-05 7.38285e-05 8.20106e-05 9.06344e-05 9.96533e-05 0.00010901 0.000118636 0.000128452 0.000138369 0.00014829 0.000158109 0.000167717 0.000176999 0.000185839 0.000194122 0.000201737 0.000208578 0.000214547 0.000219559 0.000223537 0.000226423 0.000228172 0.000228758 0.000228172 0.000226423 0.000223537 0.000219559 0.000214547 0.000208578 0.000201737 0.000194122 0.000185839 0.000176999 0.000167717 0.000158109 0.00014829 0.000138369 0.000128452 0.000118636 0.00010901 9.96533e-05 9.06344e-05 8.20106e-05 7.38284e-05 6.61232e-05 5.89199e-05 5.22333e-05 4.60693e-05 4.04253e-05 3.52918e-05 3.0653e-05 2.64881e-05 2.27722e-05 1.94775e-05 1.65742e-05 1.40311e-05 1.18167e-05 9.89987e-06 8.24986e-06 6.8373e-06 5.63424e-06 4.61446e-06 3.75354e-06 3.02897e-06 2.42011e-06 1.9081e-06 1.47576e-06 1.1074e-06 7.88607e-07 5.0604e-07 2.47166e-07 0
0 2.75853e-07 5.65482e-07 8.83022e-07 1.24333e-06 1.66234e-06 2.1574e-06 2.74756e-06 3.45391e-06 4.29983e-06 5.31118e-06 6.51645e-06 7.94689e-06 9.6365e-06 1.16219e-05 1.39422e-05 1.66387e-05 1.97541e-05 2.33326e-05 2.74183e-05 3.20548e-05 3.72842e-05 4.31456e-05 4.96738e-05 5.68981e-05 6.48408e-05 7.35153e-05 8.2925e-05 9.30618e-05 0.000103905 0.000115419 0.000127554 0.000140245 0.000153411 0.000166956 0.000180769 0.000194723 0.000208683 0.0002225 0.000236019 0.000249079 0.000261517 0.000273172 0.000283887 0.000293512 0.000301912 0.000308963 0.00031456 0.000318621 0.000321082 0.000321907 0.000321082 0.000318621 0.00031456 0.000308963 0.000301912 0.000293512 0.000283887 0.000273172 0.000261517 0.000249079 0.000236019 0.0002225 0.000208683 0.000194723 0.000180769 0.000166956 0.000153411 0.000140245 0.000127554 0.000115419 0.000103905 9.30618e-05 8.29249e-05 7.35151e-05 6.48406e-05 5.68978e-05 4.96734e-05 4.3145e-05 3.72834e-05 3.20536e-05 2.74166e-05 2.33303e-05 1.97509e-05 1.66342e-05 1.39362e-05 1.16137e-05 9.62536e-06 7.93191e-06 6.49639e-06 5.28447e-06 4.26447e-06 3.40733e-06 2.68652e-06 2.07785e-06 1.55922e-06 1.11038e-06 7.12522e-07 3.4802e-07 0
0 3.68832e-07 7.56075e-07 1.18063e-06 1.66234e-06 2.22252e-06 2.88433e-06 3.67325e-06 4.61747e-06 5.74821e-06 7.10003e-06 8.711e-06 1.06229e-05 1.28811e-05 1.55346e-05 1.86356e-05 2.22392e-05 2.64027e-05 3.11848e-05 3.66446e-05 4.28404e-05 4.98283e-05 5.76605e-05 6.63836e-05 7.60367e-05 8.66494e-05 9.82397e-05 0.000110812 0.000124356 0.000138843 0.000154226 0.000170439 0.000187395 0.000204985 0.000223081 0.000241533 0.000260176 0.000278825 0.000297284 0.000315344 0.000332791 0.000349407 0.000364976 0.00037929 0.000392149 0.000403369 0.000412788 0.000420266 0.00042569 0.000428978 0.00043008 0.000428978 0.00042569 0.000420266 0.000412788 0.000403369 0.000392149 0.00037929 0.000364976 0.000349407 0.000332791 0.000315344 0.000297284 0.000278825 0.000260176 0.000241533 0.000223081 0.000204985 0.000187395 0.000170439 0.000154226 0.000138843 0.000124356 0.000110812 9.82395e-05 8.66491e-05 7.60363e-05 6.63831e-05 5.76597e-05 4.98272e-05 4.28388e-05 3.66424e-05 3.11817e-05 2.63984e-05 2.22333e-05 1.86275e-05 1.55236e-05 1.28662e-05 1.06029e-05 8.68418e-06 7.06431e-06 5.70091e-06 4.55517e-06 3.59162e-06 2.77794e-06 2.08462e-06 1.48455e-06 9.52642e-07 4.65307e-07 0
0 4.78692e-07 9.8127e-07 1.53225e-06 2.1574e-06 2.88433e-06 3.74311e-06 4.76679e-06 5.99193e-06 7.45903e-06 9.2129e-06 1.13029e-05 1.37833e-05 1.67128e-05 2.01551e-05 2.41777e-05 2.88522e-05 3.42528e-05 4.04556e-05 4.75373e-05 5.55735e-05 6.46368e-05 7.47949e-05 8.61082e-05 9.86273e-05 0.000112391 0.000127422 0.000143726 0.00016129 0.000180076 0.000200024 0.000221048 0.000243035 0.000265844 0.000289308 0.000313235 0.000337408 0.00036159 0.000385523 0.00040894 0.000431561 0.000453106 0.000473293 0.000491851 0.000508523 0.000523071 0.000535283 0.000544978 0.000552011 0.000556274 0.000557702 0.000556274 0.000552011 0.000544978 0.000535283 0.000523071 0.000508523 0.000491851 0.000473293 0.000453106 0.000431561 0.00040894 0.000385523 0.000361589 0.000337408 0.000313235 0.000289308 0.000265844 0.000243035 0.000221048 0.000200024 0.000180076 0.000161289 0.000143726 0.000127421 0.00011239 9.86268e-05 8.61074e-05 7.47938e-05 6.46353e-05 5.55714e-05 4.75344e-05 4.04516e-05 3.42472e-05 2.88445e-05 2.41672e-05 2.01408e-05 1.66935e-05 1.37573e-05 1.12681e-05 9.16652e-06 7.39762e-06 5.91105e-06 4.66082e-06 3.60501e-06 2.70532e-06 1.92662e-06 1.23633e-06 6.03878e-07 0
0 6.09667e-07 1.24974e-06 1.95144e-06 2.74756e-06 3.67325e-06 4.76679e-06 6.07025e-06 7.63016e-06 9.49806e-06 1.1731e-05 1.43918e-05 1.75494e-05 2.12787e-05 2.56605e-05 3.0781e-05 3.67311e-05 4.36052e-05 5.15001e-05 6.05135e-05 7.07414e-05 8.22762e-05 9.5204e-05 0.000109602 0.000125534 0.000143048 0.000162176 0.000182924 0.000205273 0.000229178 0.000254561 0.000281313 0.000309288 0.00033831 0.000368165 0.000398608 0.000429364 0.00046013 0.000490581 0.000520373 0.000549154 0.000576563 0.000602246 0.000625857 0.000647068 0.000665576 0.000681112 0.000693447 0.000702394 0.000707817 0.000709634 0.000707817 0.000702394 0.000693447 0.000681112 0.000665576 0.000647068 0.000625857 0.000602246 0.000576563 0.000549154 0.000520373 0.000490581 0.00046013 0.000429364 0.000398608 0.000368165 0.00033831 0.000309288 0.000281313 0.000254561 0.000229178 0.000205273 0.000182923 0.000162176 0.000143048 0.000125533 0.000109601 9.52026e-05 8.22743e-05 7.07387e-05 6.05098e-05 5.1495e-05 4.3598e-05 3.67213e-05 3.07676e-05 2.56423e-05 2.12541e-05 1.75162e-05 1.43474e-05 1.16719e-05 9.41982e-06 7.52711e-06 5.93525e-06 4.59086e-06 3.44523e-06 2.4536e-06 1.57453e-06 7.69072e-07 0
0 7.66441e-07 1.5711e-06 2.45318e-06 3.45391e-06 4.61747e-06 5.99193e-06 7.63016e-06 9.5906e-06 1.1938e-05 1.4744e-05 1.80876e-05 2.20554e-05 2.67413e-05 3.22469e-05 3.86805e-05 4.6156e-05 5.47922e-05 6.47108e-05 7.6034e-05 8.88825e-05 0.000103373 0.000119612 0.000137697 0.000157709 0.000179709 0.000203734 0.000229793 0.000257864 0.000287888 0.000319767 0.000353365 0.000388499 0.000424946 0.00046244 0.000500671 0.000539295 0.00057793 0.00061617 0.000653582 0.000689723 0.000724143 0.000756394 0.000786042 0.000812677 0.000835918 0.000855427 0.000870915 0.00088215 0.00088896 0.000891242 0.00088896 0.00088215 0.000870915 0.000855427 0.000835918 0.000812677 0.000786042 0.000756394 0.000724143 0.000689723 0.000653582 0.00061617 0.00057793 0.000539295 0.000500671 0.00046244 0.000424946 0.000388499 0.000353365 0.000319767 0.000287888 0.000257864 0.000229793 0.000203734 0.000179709 0.000157709 0.000137696 0.00011961 0.00010337 8.88792e-05 7.60293e-05 6.47043e-05 5.47833e-05 4.61437e-05 3.86636e-05 3.2224e-05 2.67103e-05 2.20136e-05 1.80318e-05 1.46697e-05 1.18396e-05 9.46101e-06 7.46039e-06 5.77071e-06 4.33076e-06 3.08431e-06 1.9793e-06 9.66792e-07 0
0 9.54203e-07 1.95596e-06 3.05408e-06 4.29983e-06 5.74821e-06 7.45903e-06 9.49806e-06 1.1938e-05 1.48595e-05 1.83515e-05 2.25124e-05 2.74498e-05 3.32807e-05 4.01313e-05 4.81362e-05 5.74373e-05 6.81821e-05 8.0522e-05 9.4609e-05 0.000110593 0.000128619 0.000148821 0.000171318 0.000196211 0.000223576 0.00025346 0.000285873 0.000320787 0.000358129 0.000397779 0.000439565 0.000483262 0.00052859 0.000575219 0.000622765 0.000670798 0.000718846 0.0007664 0.000812925 0.000857869 0.000900671 0.000940776 0.000977645 0.00101077 0.00103967 0.00106393 0.00108318 0.00109716 0.00110562 0.00110846 0.00110562 0.00109716 0.00108318 0.00106393 0.00103967 0.00101077 0.000977645 0.000940776 0.000900671 0.000857869 0.000812925 0.0007664 0.000718846 0.000670798 0.000622765 0.000575219 0.00052859 0.000483262 0.000439565 0.000397779 0.000358129 0.000320787 0.000285872 0.000253459 0.000223575 0.00019621 0.000171316 0.000148818 0.000128616 0.000110589 9.46032e-05 8.05139e-05 6.8171e-05 5.74219e-05 4.81152e-05 4.01027e-05 3.3242e-05 2.73978e-05 2.24429e-05 1.82589e-05 1.47369e-05 1.17766e-05 9.28663e-06 7.18355e-06 5.39119e-06 3.83962e-06 2.46404e-06 1.20358e-06 0
